L,mL,theta
7,1.0338339593528223,0.4168336673346693
7,1.036739200215384,0.4188376753507014
7,1.0402579140611727,0.42084168336673344
7,1.0431738492201421,0.4228456913827655
7,1.046095967895012,0.4248496993987976
7,1.0484014456843576,0.42685370741482964
7,1.0513344503053852,0.4288577154308617
7,1.054276099683778,0.4308617234468938
7,1.0572265905399634,0.43286573146292584
7,1.0608289652688867,0.4348697394789579
7,1.0638008000834118,0.4368737474949899
7,1.0667794903350118,0.438877755511022
7,1.0697635770606637,0.44088176352705405
7,1.0720914031161706,0.4428857715430861
7,1.0750772688494015,0.4448897795591182
7,1.0780624197120687,0.44689378757515025
7,1.0810439450699247,0.4488977955911823
7,1.0846865499276122,0.4509018036072144
7,1.0876507147395909,0.45290581162324645
7,1.0905994443954277,0.4549098196392785
7,1.0935283962163362,0.4569138276553106
7,1.0957708682559657,0.45891783567134264
7,1.0986503952748197,0.4609218436873747
7,1.1014967538719904,0.4629258517034068
7,1.104304661167216,0.46492985971943884
7,1.1077057427140042,0.4669338677354709
7,1.1104104685688145,0.468937875751503
7,1.1130583889051957,0.47094188376753504
7,1.1156435988486768,0.4729458917835671
7,1.117570832421885,0.4749498997995992
7,1.1200284942968028,0.47695390781563124
7,1.1224070703988052,0.4789579158316633
7,1.1247006103589454,0.48096192384769537
7,1.1274198087681548,0.48296593186372744
7,1.1295035717697293,0.4849699398797595
7,1.1314833892316667,0.48697394789579157
7,1.1333537763646298,0.4889779559118236
7,1.134690616008873,0.49098196392785565
7,1.1363546694318534,0.4929859719438877
7,1.1378955307418288,0.4949899799599198
7,1.1393086073799847,0.49699398797595185
7,1.140887556493851,0.4989979959919839
7,1.1419990586137088,0.501002004008016
7,1.1429696997363399,0.503006012024048
7,1.1437962567813258,0.5050100200400801
7,1.1443181207512307,0.5070140280561122
7,1.1448858012405414,0.5090180360721442
7,1.1453027572901717,0.5110220440881763
7,1.145567181060324,0.5130260521042084
7,1.145681034840294,0.5150300601202404
7,1.1455963807234304,0.5170340681362725
7,1.1453556335785209,0.5190380761523046
7,1.1449585850182753,0.5210420841683366
7,1.1445646515815602,0.5230460921843687
7,1.1438970482668371,0.5250501002004008
7,1.1430746551702216,0.5270541082164328
7,1.1420985090133569,0.5290581162324649
7,1.140645515075667,0.531062124248497
7,1.139325057474164,0.533066132264529
7,1.1378558603525555,0.5350701402805611
7,1.1362400673654507,0.5370741482965932
7,1.1349670365962028,0.5390781563126252
7,1.1331050318241043,0.5410821643286573
7,1.1311035327677388,0.5430861723446894
7,1.1289653237224304,0.5450901803607214
7,1.1260502024666936,0.5470941883767535
7,1.1236097456977925,0.5490981963927856
7,1.121042232913592,0.5511022044088176
7,1.118350882053016,0.5531062124248497
7,1.1163289678609931,0.5551102204408818
7,1.1134348880936271,0.5571142284569138
7,1.1104262454039437,0.5591182364729459
7,1.1073064318048809,0.561122244488978
7,1.10315300771158,0.56312625250501
7,1.0997890645082533,0.565130260521042
7,1.096325097688317,0.567134268537074
7,1.093784394342864,0.5691382765531061
7,1.0901606633592402,0.5711422845691382
7,1.0864467304749441,0.5731462925851702
7,1.0826461922774882,0.5751503006012023
7,1.0776293577611225,0.5771543086172344
7,1.0736403668667216,0.5791583166332664
7,1.069576717821096,0.5811623246492985
7,1.0654421953216917,0.5831663326653306
7,1.0612406353409676,0.5851703406813626
7,1.0582305444470088,0.5871743486973947
7,1.0539278854760838,0.5891783567134268
7,1.049568963248089,0.5911823647294588
7,1.0438426972232966,0.5931863727454909
7,1.0393654735878124,0.595190380761523
7,1.0348454391875597,0.597194388777555
7,1.0302868402122254,0.5991983967935871
7,1.0270737984020961,0.6012024048096192
7,1.022464157016669,0.6032064128256512
7,1.0178277367265522,0.6052104208416833
7,1.0131689587506283,0.6072144288577154
7,1.0070677097593728,0.6092184368737474
7,1.002369751733992,0.6112224448897795
7,0.9976642742807681,0.6132264529058116
7,0.9943999204643984,0.6152304609218436
7,0.9882489785283377,0.6172344689378757
7,0.9849984116996515,0.6192384769539078
7,0.9803092979117783,0.6212424849699398
7,0.9756339697143117,0.6232464929859719
7,0.9695283484367881,0.625250501002004
7,0.96489737241615,0.627254509018036
7,0.9602949120763704,0.6292585170340681
7,0.9557252807552639,0.6312625250501002
7,0.9526193160001268,0.6332665330661322
7,0.9481189780475798,0.6352705410821643
7,0.9436625202947712,0.6372745490981964
7,0.9392538837931211,0.6392785571142284
7,0.9335141512440334,0.6412825651302605
7,0.9292266547394422,0.6432865731462926
7,0.9249992029766929,0.6452905811623246
7,0.9221716468371709,0.6472945891783567
7,0.9167374845784511,0.6492985971943888
7,0.9140093536343742,0.6513026052104208
7,0.9100335073715072,0.6533066132264529
7,0.9061313568376914,0.655310621242485
7,0.901067204171678,0.657314629258517
7,0.8973416081037366,0.6593186372745491
7,0.8936967437239716,0.6613226452905812
7,0.890134144642366,0.6633266533066132
7,0.8877996519642171,0.6653306613226453
7,0.8843803783501089,0.6673346693386772
7,0.8810460062528541,0.6693386773547093
7,0.8777970964657965,0.6713426853707414
7,0.8735903849732819,0.6733466933867734
7,0.8715565782430438,0.6753507014028055
7,0.8685647727276162,0.6773547094188376
7,0.8656580471277647,0.6793587174348696
7,0.8618951274689799,0.6813627254509017
7,0.8600967145550298,0.6833667334669338
7,0.8574399826847964,0.6853707414829658
7,0.8548641104234537,0.6873747494989979
7,0.8515267470991537,0.68937875751503
7,0.8491316691068703,0.691382765531062
7,0.84681178875393,0.6933867735470941
7,0.8445650824293915,0.6953907815631262
7,0.8431378837070548,0.6973947895791582
7,0.8410095286676635,0.6993987975951903
7,0.83894850276399,0.7014028056112224
7,0.8362670803761149,0.7034068136272544
7,0.8343538253361764,0.7054108216432865
7,0.8325007483853236,0.7074148296593186
7,0.8313340577862458,0.7094188376753506
7,0.8289670393552567,0.7114228456913827
7,0.827282658408433,0.7134268537074148
7,0.8256510101386615,0.7154308617234468
7,0.8240706315391734,0.7174348697394789
7,0.8225402666062417,0.719438877755511
7,0.8210588872700485,0.721442885771543
7,0.8196257123224933,0.7234468937875751
7,0.8182402241568799,0.7254509018036072
7,0.8173819264440053,0.7274549098196392
7,0.8160754167639958,0.7294589178356713
7,0.8148164965357273,0.7314629258517034
7,0.8136057074339962,0.7334669338677354
7,0.8120300208691182,0.7354709418837675
7,0.8113322279201649,0.7374749498997996
7,0.8102721628096721,0.7394789579158316
7,0.8092654751111619,0.7414829659318637
7,0.8079758931529856,0.7434869739478958
7,0.8071037243617355,0.7454909819639278
7,0.8062931745430655,0.7474949899799599
7,0.8055472480791835,0.749498997995992
7,0.8048691898730218,0.751503006012024
7,0.8042624650903555,0.7535070140280561
7,0.803730736690763,0.7555110220440882
7,0.8032778409079201,0.7575150300601202
7,0.8030378799875054,0.7595190380761523
7,0.8027215920866665,0.7615230460921844
7,0.8024946346078223,0.7635270541082164
7,0.802361225975678,0.7655310621242485
7,0.80233878905357,0.7675350701402806
7,0.8023920900220807,0.7695390781563125
7,0.8025648633606325,0.7715430861723446
7,0.8028481207847392,0.7735470941883766
7,0.8034315049756058,0.7755511022044087
7,0.803995381724472,0.7775551102204408
7,0.8046832562901994,0.7795591182364728
7,0.8054986641703447,0.7815631262525049
7,0.8064449053281897,0.783567134268537
7,0.8075250143418211,0.785571142284569
7,0.80874173202287,0.7875751503006011
7,0.8100974787267431,0.7895791583166332
7,0.8109866909327016,0.7915831663326652
7,0.8125681663634302,0.7935871743486973
7,0.8142930109619403,0.7955911823647294
7,0.8161622968338605,0.7975951903807614
7,0.8181766816566634,0.7995991983967935
7,0.8203363948376368,0.8016032064128256
7,0.8226412263528696,0.8036072144288576
7,0.825090518334976,0.8056112224448897
7,0.8287681815295298,0.8076152304609218
7,0.8315620565580195,0.8096192384769538
7,0.8344950204695876,0.8116232464929859
7,0.836303223190801,0.813627254509018
7,0.8407670991312189,0.81563126252505
7,0.8440995486908449,0.8176352705410821
7,0.8475577780809258,0.8196392785571142
7,0.8511373998601279,0.8216432865731462
7,0.8533022083586815,0.8236472945891783
7,0.8570609668974081,0.8256513026052104
7,0.8609277632023565,0.8276553106212424
7,0.8648969073241836,0.8296593186372745
7,0.8689623948624123,0.8316633266533066
7,0.8731179330505536,0.8336673346693386
7,0.8773569684785465,0.8356713426853707
7,0.8816727163030109,0.8376753507014028
7,0.8879147258252365,0.8396793587174348
7,0.8923913282889043,0.8416833667334669
7,0.896920220599664,0.843687374749499
7,0.9014939532279573,0.845691382765531
7,0.906105022412959,0.8476953907815631
7,0.9107459052386496,0.8496993987975952
7,0.915409094935247,0.8517034068136272
7,0.9180949380342593,0.8537074148296593
7,0.9227734898811953,0.8557114228456913
7,0.9274553451171498,0.8577154308617234
7,0.9321333627719397,0.8597194388777555
7,0.936800575764844,0.8617234468937875
7,0.9414502233615093,0.8637274549098196
7,0.9460757823804058,0.8657314629258517
7,0.950670996898581,0.8677354709418837
7,0.9571957432273819,0.8697394789579158
7,0.9616973083493436,0.8717434869739479
7,0.9661493450904912,0.8737474949899798
7,0.9705470759165202,0.8757515030060119
7,0.9748861166054164,0.877755511022044
7,0.9791624905697114,0.879759519038076
7,0.9833726399825499,0.8817635270541081
7,0.9875134335601802,0.8837675350701402
7,0.9897946208349316,0.8857715430861722
7,0.9938181179570148,0.8877755511022043
7,0.9977663623635981,0.8897795591182364
7,1.001637755285519,0.8917835671342684
7,1.0054311137266823,0.8937875751503005
7,1.0091456587202485,0.8957915831663326
7,1.012781000248863,0.8977955911823646
7,1.0163371189933255,0.8997995991983967
7,1.0213535258627675,0.9018036072144288
7,1.0247209286395376,0.9038076152304608
7,1.0280114169189332,0.9058116232464929
7,1.0312263328257436,0.907815631262525
7,1.0343672458140474,0.909819639278557
7,1.0374359204378991,0.9118236472945891
7,1.0404342833193507,0.9138276553106212
7,1.0433643897229394,0.9158316633266532
7,1.0449260474007531,0.9178356713426853
7,1.0477523165869582,0.9198396793587174
7,1.0505160303632026,0.9218436873747494
7,1.0532194280548766,0.9238476953907815
7,1.0558647319529875,0.9258517034068136
7,1.0584541189094656,0.9278557114228456
7,1.0609896938941314,0.9298597194388777
7,1.063473465759963,0.9318637274549098
7,1.067024957821267,0.9338677354709418
7,1.0693911142002852,0.9358717434869739
7,1.0717113107680023,0.937875751503006
7,1.073986901663342,0.939879759519038
7,1.0762190574437036,0.9418837675350701
7,1.0784087580139796,0.9438877755511021
7,1.0805567882095521,0.9458917835671342
7,1.0826637359143123,0.9478957915831663
7,1.0837566155639025,0.9498997995991983
7,1.0857995183014097,0.9519038076152304
7,1.0878020362769796,0.9539078156312625
7,1.0897640817126908,0.9559118236472945
7,1.0916853891140887,0.9579158316633266
7,1.0935655240605515,0.9599198396793587
7,1.0954038932197336,0.9619238476953907
7,1.0971997553633734,0.9639278557114228
7,1.0997811458420947,0.9659318637274549
7,1.1014691171784448,0.9679358717434869
7,1.1031109259910772,0.969939879759519
7,1.1047053159033786,0.9719438877755511
7,1.1062509515872783,0.9739478957915831
7,1.1077464316845114,0.9759519038076151
7,1.1091903014570261,0.9779559118236472
7,1.1099083862280585,0.9799599198396792
7,1.1112700642364273,0.9819639278557113
7,1.1125764354465597,0.9839679358717434
7,1.113825956350867,0.9859719438877754
7,1.115017081344314,0.9879759519038075
7,1.1161482723663145,0.9899799599198396
7,1.117218007825783,0.9919839679358716
7,1.1182247907674556,0.9939879759519037
7,1.1196111099716315,0.9959919839679358
7,1.1204551994986591,0.9979959919839678
7,1.1212312566788993,1.0
8,1.155929071320577,0.0
8,1.155807173628015,0.002004008016032064
8,1.1554419638178344,0.004008016032064128
8,1.1548370657585938,0.0060120240480961915
8,1.1539883372385233,0.008016032064128256
8,1.1529116219450852,0.01002004008016032
8,1.151599551604713,0.012024048096192383
8,1.150061030868443,0.014028056112224447
8,1.1482869685755173,0.01603206412825651
8,1.1463100956117471,0.018036072144288574
8,1.144148992816804,0.02004008016032064
8,1.1417703946047058,0.022044088176352703
8,1.139201470745878,0.024048096192384766
8,1.1364511551900291,0.026052104208416832
8,1.133528774503027,0.028056112224448895
8,1.1304439665234263,0.03006012024048096
8,1.1271536150463461,0.03206412825651302
8,1.1237680528734684,0.03406813627254509
8,1.1202499355611137,0.03607214428857715
8,1.116609367136063,0.038076152304609215
8,1.1129323901898782,0.04008016032064128
8,1.109082682643486,0.04208416833667334
8,1.1051400560208322,0.044088176352705406
8,1.1011138735176287,0.04609218436873747
8,1.0970131801835552,0.04809619238476953
8,1.0928466599252933,0.0501002004008016
8,1.0886225993304344,0.052104208416833664
8,1.0843488581889207,0.05410821643286573
8,1.080032846445396,0.05611222444889779
8,1.075681507199078,0.058116232464929855
8,1.0713013052806635,0.06012024048096192
8,1.066761420299381,0.06212424849699398
8,1.062336062740146,0.06412825651302605
8,1.0578984534367226,0.06613226452905811
8,1.0534531208647062,0.06813627254509018
8,1.0490041215366745,0.07014028056112225
8,1.04455505119982,0.0721442885771543
8,1.0401090582707109,0.07414829659318636
8,1.0356688592478913,0.07615230460921843
8,1.0312367559141231,0.0781563126252505
8,1.026991149354031,0.08016032064128256
8,1.0225844946243208,0.08216432865731463
8,1.0181904824132835,0.08416833667334668
8,1.0138099706828405,0.08617234468937875
8,1.0094435128392205,0.08817635270541081
8,1.0050913842055453,0.09018036072144288
8,1.0007536100241248,0.09218436873747494
8,0.9964299949503718,0.09418837675350701
8,0.9921201539662028,0.09619238476953906
8,0.9878235446005588,0.09819639278557113
8,0.9835395002980475,0.1002004008016032
8,0.979267264726306,0.10220440881763526
8,0.9750060267592139,0.10420841683366733
8,0.970754955818089,0.1062124248496994
8,0.9665132371975619,0.10821643286573146
8,0.9622801069488128,0.11022044088176351
8,0.9580548858419708,0.11222444889779558
8,0.9538370118841567,0.11422845691382764
8,0.9496260708325622,0.11623246492985971
8,0.9454218241162827,0.11823647294589178
8,0.9412242335694521,0.12024048096192384
8,0.937033482385101,0.1222444889779559
8,0.9325908681659211,0.12424849699398796
8,0.9284116577890471,0.12625250501002003
8,0.924241390852963,0.1282565130260521
8,0.9200812712940307,0.13026052104208416
8,0.9159327555655771,0.13226452905811623
8,0.9117975412950609,0.1342685370741483
8,0.9076775501066008,0.13627254509018036
8,0.9035749048894671,0.13827655310621242
8,0.8994919019710708,0.1402805611222445
8,0.895430978826461,0.14228456913827653
8,0.8913946781169657,0.1442885771543086
8,0.8873856089901668,0.14629258517034066
8,0.8834064066845719,0.14829659318637273
8,0.8794596915583935,0.1503006012024048
8,0.8755480286984867,0.15230460921843686
8,0.8716738892596422,0.15430861723446893
8,0.8678396146358448,0.156312625250501
8,0.8643450956069224,0.15831663326653306
8,0.8605970831712324,0.16032064128256512
8,0.856894660418893,0.1623246492985972
8,0.8532393945481882,0.16432865731462926
8,0.8496326181687339,0.16633266533066132
8,0.8460754258359239,0.16833667334669336
8,0.8425686770006863,0.17034068136272543
8,0.8391130051496983,0.1723446893787575
8,0.8357088327424471,0.17434869739478956
8,0.8323563914073754,0.17635270541082163
8,0.8290557467442046,0.1783567134268537
8,0.8258068269961832,0.18036072144288576
8,0.8226094548043879,0.18236472945891782
8,0.8194633812358879,0.1843687374749499
8,0.8163683212852235,0.18637274549098196
8,0.813323990080299,0.18837675350701402
8,0.8103301390750012,0.1903807615230461
8,0.8073865915755173,0.19238476953907813
8,0.804493277020857,0.1943887775551102
8,0.8016502635149736,0.19639278557114226
8,0.7988577881837358,0.19839679358717432
8,0.7961162850017347,0.2004008016032064
8,0.7934264097982917,0.20240480961923846
8,0.7907890622084875,0.20440881763527052
8,0.7882054043823193,0.2064128256513026
8,0.7856768763042137,0.20841683366733466
8,0.7832052076070731,0.21042084168336672
8,0.7807924257915118,0.2124248496993988
8,0.7784408607836973,0.21442885771543085
8,0.7761531457869044,0.21643286573146292
8,0.7739322144033196,0.21843687374749496
8,0.7717812940263455,0.22044088176352702
8,0.7697038955300767,0.2224448897795591
8,0.7677037993125834,0.22444889779559116
8,0.7657850377831099,0.22645290581162322
8,0.7639518744199993,0.2284569138276553
8,0.7622087795650242,0.23046092184368736
8,0.7605604031600066,0.23246492985971942
8,0.7590115446714407,0.2344689378757515
8,0.7575671204871904,0.23647294589178355
8,0.7562321291046751,0.23847695390781562
8,0.7550116144609059,0.24048096192384769
8,0.7539106277805727,0.24248496993987975
8,0.7529341883378601,0.2444889779559118
8,0.7519922506118656,0.24649298597194386
8,0.7512958586913042,0.24849699398797592
8,0.7507393275141125,0.250501002004008
8,0.7503271356618909,0.25250501002004005
8,0.750063525987797,0.2545090180360721
8,0.7499524684321037,0.2565130260521042
8,0.749997624569137,0.25851703406813625
8,0.7502023142092138,0.2605210420841683
8,0.750569484348494,0.2625250501002004
8,0.7511016807269089,0.26452905811623245
8,0.751801022219808,0.2665330661322645
8,0.7526691782533724,0.2685370741482966
8,0.753707349397501,0.27054108216432865
8,0.7549162512530827,0.2725450901803607
8,0.756296101713487,0.2745490981963928
8,0.7578466116430477,0.27655310621242485
8,0.7595669789780474,0.2785571142284569
8,0.7614558862189047,0.280561122244489
8,0.7635115012457365,0.282565130260521
8,0.7657314813539667,0.28456913827655306
8,0.7681129803726199,0.2865731462925851
8,0.7706526586961883,0.2885771543086172
8,0.7733466960328271,0.29058116232464926
8,0.7761908066478426,0.2925851703406813
8,0.7791802568640345,0.2945891783567134
8,0.7823098845702068,0.29659318637274545
8,0.7855741204881931,0.2985971943887775
8,0.7889670109573914,0.3006012024048096
8,0.792482242015821,0.30260521042084165
8,0.796113164587598,0.3046092184368737
8,0.7992744706884936,0.3066132264529058
8,0.8036939701339703,0.30861723446893785
8,0.8076291189696493,0.3106212424849699
8,0.8116505475559767,0.312625250501002
8,0.8151024609299888,0.31462925851703405
8,0.8192578658416988,0.3166332665330661
8,0.8234765184651499,0.3186372745490982
8,0.8277501440710974,0.32064128256513025
8,0.8320703984145159,0.3226452905811623
8,0.8364289047365737,0.3246492985971944
8,0.8408172930802074,0.32665330661322645
8,0.8452272421300219,0.3286573146292585
8,0.8496505237124783,0.3306613226452906
8,0.8540790499903852,0.33266533066132264
8,0.858504923258842,0.33466933867735466
8,0.8629204881027172,0.3366733466933867
8,0.8673183855142679,0.3386773547094188
8,0.8716916084017446,0.34068136272545085
8,0.8760335577539079,0.3426853707414829
8,0.8803380985709831,0.344689378757515
8,0.8845996145386725,0.34669338677354705
8,0.8888130603173865,0.3486973947895791
8,0.8929740102512347,0.3507014028056112
8,0.8970787022763885,0.35270541082164325
8,0.9011240758302189,0.3547094188376753
8,0.9051078026321012,0.3567134268537074
8,0.909028309323033,0.35871743486973945
8,0.9128847911103046,0.3607214428857715
8,0.9166772157595116,0.3627254509018036
8,0.920406317500583,0.36472945891783565
8,0.9240735806583837,0.3667334669338677
8,0.9276812130706492,0.3687374749498998
8,0.931232109605897,0.37074148296593185
8,0.9347298063315629,0.3727454909819639
8,0.9381784260977646,0.374749498997996
8,0.9415826164876042,0.37675350701402804
8,0.9449474812344572,0.3787575150300601
8,0.9482785063163732,0.3807615230460922
8,0.9515814820064481,0.38276553106212424
8,0.9548624221858252,0.38476953907815625
8,0.9581274822160253,0.3867735470941883
8,0.961382876623334,0.3887775551102204
8,0.964634797775768,0.39078156312625245
8,0.9678893366384078,0.3927855711422845
8,0.9711524065822166,0.3947895791583166
8,0.9744296711007634,0.39679358717434865
8,0.9777264761639973,0.3987975951903807
8,0.98104778781299,0.4008016032064128
8,0.9843981354780033,0.40280561122244485
8,0.9877815613866291,0.4048096192384769
8,0.991201576320817,0.406813627254509
8,0.9946611218818828,0.40881763527054105
8,0.9981625393311805,0.4108216432865731
8,1.0017075449907369,0.4128256513026052
8,1.0052972121124049,0.41482965931863724
8,1.0089319590558963,0.4168336673346693
8,1.01261154355497,0.4188376753507014
8,1.0163350627981493,0.42084168336673344
8,1.0201009590056462,0.4228456913827655
8,1.0239070301489674,0.4248496993987976
8,1.0277504454351458,0.42685370741482964
8,1.0316277651639623,0.4288577154308617
8,1.035534964565253,0.4308617234468938
8,1.0394674612336752,0.43286573146292584
8,1.0434201457997614,0.4348697394789579
8,1.0473874155071399,0.4368737474949899
8,1.0513632104035826,0.438877755511022
8,1.0553410518955877,0.44088176352705405
8,1.059314083457976,0.4428857715430861
8,1.063275113328075,0.4448897795591182
8,1.0672166590441101,0.44689378757515025
8,1.0711309937059446,0.4488977955911823
8,1.0750101938404015,0.4509018036072144
8,1.0788461887412593,0.45290581162324645
8,1.082630811124977,0.4549098196392785
8,1.0863558488982352,0.4569138276553106
8,1.0900130977745752,0.45891783567134264
8,1.093594414408429,0.4609218436873747
8,1.0970917696399738,0.4629258517034068
8,1.1004973013691965,0.46492985971943884
8,1.1038033665072924,0.4669338677354709
8,1.1070025913940835,0.468937875751503
8,1.1100879200259763,0.47094188376753504
8,1.113052659414175,0.4729458917835671
8,1.1158905213899626,0.4749498997995992
8,1.118595660194484,0.47695390781563124
8,1.1211627052335484,0.4789579158316633
8,1.123586788442876,0.48096192384769537
8,1.1258635657921396,0.48296593186372744
8,1.1279892325536753,0.4849699398797595
8,1.1299605320696562,0.48697394789579157
8,1.1317747578647255,0.4889779559118236
8,1.1338107401230684,0.49098196392785565
8,1.1352666441791552,0.4929859719438877
8,1.136560056670027,0.4949899799599198
8,1.1376904765598492,0.49699398797595185
8,1.1386578599047277,0.4989979959919839
8,1.1394625835480843,0.501002004008016
8,1.14010540415266,0.503006012024048
8,1.1405874132028482,0.5050100200400801
8,1.1409099886792602,0.5070140280561122
8,1.1410747441732276,0.5090180360721442
8,1.1410834762711177,0.5110220440881763
8,1.1409381110971595,0.5130260521042084
8,1.1406406509559635,0.5150300601202404
8,1.140193122059888,0.5170340681362725
8,1.1395975243570207,0.5190380761523046
8,1.1388557844890381,0.5210420841683366
8,1.1379697128989474,0.5230460921843687
8,1.136940966072971,0.5250501002004008
8,1.135771014834109,0.5270541082164328
8,1.134461119505759,0.5290581162324649
8,1.1330123126304532,0.531062124248497
8,1.1314253897637365,0.533066132264529
8,1.129700908669355,0.5350701402805611
8,1.1278391970253865,0.5370741482965932
8,1.1258403685194305,0.5390781563126252
8,1.123704346973729,0.5410821643286573
8,1.1214308979086511,0.5430861723446894
8,1.1190196667358052,0.5450901803607214
8,1.116470222580944,0.5470941883767535
8,1.1137821065805105,0.5490981963927856
8,1.110954883382378,0.5511022044088176
8,1.1079881945159078,0.5531062124248497
8,1.1048818122816662,0.5551102204408818
8,1.1016356928469118,0.5571142284569138
8,1.0982500273160696,0.5591182364729459
8,1.094725289670173,0.561122244488978
8,1.0910622806280985,0.56312625250501
8,1.0872621666650866,0.565130260521042
8,1.0833265136211496,0.567134268537074
8,1.0792573145313509,0.5691382765531061
8,1.0750570115026998,0.5711422845691382
8,1.0707285116383451,0.5731462925851702
8,1.0662751971618138,0.5751503006012023
8,1.061700930016889,0.5771543086172344
8,1.0570100513088079,0.5791583166332664
8,1.0522073760095265,0.5811623246492985
8,1.0472981833743866,0.5831663326653306
8,1.0422882035139762,0.5851703406813626
8,1.0371836005368769,0.5871743486973947
8,1.0319909526330207,0.5891783567134268
8,1.0267172294090736,0.5911823647294588
8,1.0213697667234363,0.5931863727454909
8,1.0159562392043082,0.595190380761523
8,1.010484630575141,0.597194388777555
8,1.0049632018616417,0.5991983967935871
8,0.9994004575157021,0.6012024048096192
8,0.9938051094662883,0.6032064128256512
8,0.9881860390956663,0.6052104208416833
8,0.9825522571412106,0.6072144288577154
8,0.97691286153727,0.6092184368737474
8,0.9712769932371972,0.6112224448897795
8,0.9673708812429446,0.6132264529058116
8,0.9600523388925236,0.6152304609218436
8,0.9544816257759192,0.6172344689378757
8,0.948950485163201,0.6192384769539078
8,0.9434675475646854,0.6212424849699398
8,0.9380411865636805,0.6232464929859719
8,0.9326794653974242,0.625250501002004
8,0.9273900836072861,0.627254509018036
8,0.9238055615741693,0.6292585170340681
8,0.9170570025958968,0.6312625250501002
8,0.913604117323241,0.6332665330661322
8,0.9070942972595887,0.6352705410821643
8,0.9037881955161403,0.6372745490981964
8,0.8975453122156726,0.6392785571142284
8,0.8943976266409176,0.6412825651302605
8,0.8884430601697378,0.6432865731462926
8,0.8854615669331419,0.6452905811623246
8,0.8798092102375941,0.6472945891783567
8,0.8769976188835098,0.6492985971943888
8,0.871653480617693,0.6513026052104208
8,0.8690113822219983,0.6533066132264529
8,0.8639735129307592,0.655310621242485
8,0.8614965040279841,0.657314629258517
8,0.8567552776437771,0.6593186372745491
8,0.8544352652896736,0.6613226452905812
8,0.8499740223975861,0.6633266533066132
8,0.8477997016318926,0.6653306613226453
8,0.8435957324416031,0.6673346693386772
8,0.8415532133196547,0.6693386773547093
8,0.837579030936445,0.6713426853707414
8,0.8356525803605338,0.6733466933867734
8,0.83187741289915,0.6753507014028055
8,0.8300502684754297,0.6773547094188376
8,0.8264416848819399,0.6793587174348696
8,0.8246968949186599,0.6813627254509017
8,0.8212224753397913,0.6833667334669338
8,0.8195437208302884,0.6853707414829658
8,0.8161726872727398,0.6873747494989979
8,0.8145450472787925,0.68937875751503
8,0.8112497817454185,0.691382765531062
8,0.8096604114181787,0.6933867735470941
8,0.8064178034326115,0.6953907815631262
8,0.8048565022601485,0.6973947895791582
8,0.8016490825205893,0.6993987975951903
8,0.8001087378887336,0.7014028056112224
8,0.7969255674701449,0.7034068136272544
8,0.7954024645256459,0.7054108216432865
8,0.7922397586964259,0.7074148296593186
8,0.7907337517872324,0.7094188376753506
8,0.7875952245993373,0.7114228456913827
8,0.7861097687809938,0.7134268537074148
8,0.783006690528422,0.7154308617234468
8,0.7815487345774483,0.7174348697394789
8,0.7784997006486047,0.719438877755511
8,0.7770794464416666,0.721442885771543
8,0.774109864263964,0.7234468937875751
8,0.7727404016506465,0.7254509018036072
8,0.7698817127429575,0.7274549098196392
8,0.7685785440807059,0.7294589178356713
8,0.7658672101304611,0.7314629258517034
8,0.7646476839676241,0.7334669338677354
8,0.7621239780113044,0.7354709418837675
8,0.7610066562567106,0.7374749498997996
8,0.7587133107869917,0.7394789579158316
8,0.7577172973294724,0.7414829659318637
8,0.7556980689102025,0.7434869739478958
8,0.7548423294659157,0.7454909819639278
8,0.7531405431207203,0.7474949899799599
8,0.7524432458149158,0.749498997995992
8,0.7511003816603633,0.751503006012024
8,0.7505782855523103,0.7535070140280561
8,0.7496326651463115,0.7555110220440882
8,0.7493005799227097,0.7575150300601202
8,0.7487862013940417,0.7595190380761523
8,0.7486565363013236,0.7615230460921844
8,0.7486020966110486,0.7635270541082164
8,0.748684510939167,0.7655310621242485
8,0.7491126417453601,0.7675350701402806
8,0.7494138033358356,0.7695390781563125
8,0.7503405349013622,0.7715430861723446
8,0.750863987639035,0.7735470941883766
8,0.7522984438065743,0.7755511022044087
8,0.7530445801392952,0.7775551102204408
8,0.754988897101049,0.7795591182364728
8,0.7559550274642091,0.7815631262525049
8,0.7584044801625479,0.783567134268537
8,0.759584987831863,0.785571142284569
8,0.7625283005106644,0.7875751503006011
8,0.7639148679036926,0.7895791583166332
8,0.7673346797533345,0.7915831663326652
8,0.7689165706007729,0.7935871743486973
8,0.7727900238494673,0.7955911823647294
8,0.7745544050556441,0.7975951903807614
8,0.7788538216007166,0.7995991983967935
8,0.7807861091273958,0.8016032064128256
8,0.7854797232293971,0.8036072144288576
8,0.787563938050804,0.8056112224448897
8,0.7926166569148595,0.8076152304609218
8,0.794835779957613,0.8096192384769538
8,0.8002099509675885,0.8116232464929859
8,0.8025462696955882,0.813627254509018
8,0.8082024417894289,0.81563126252505
8,0.8106378851699235,0.8176352705410821
8,0.816535560799094,0.8196392785571142
8,0.8190520229977818,0.8216432865731462
8,0.8251504042270673,0.8236472945891783
8,0.8277300596255495,0.8256513026052104
8,0.8339887950370298,0.8276553106212424
8,0.8366144072722552,0.8296593186372745
8,0.8429943438042493,0.8316633266533066
8,0.84564956911879,0.8336673346693386
