L,g,h,long_mag
10,0.1,0.016036509553917645,0.99876462292122
10,0.1,0.021933884439777857,0.998771900573192
10,0.1,0.029999999999999995,0.998781749141002
10,0.2,-0.029999999999999995,-0.995066578159447
10,0.2,-0.021933884439777857,-0.995025311083416
10,0.2,-0.016036509553917645,-0.994994787965708
10,0.2,-0.011724764912434108,-0.994972280801506
10,0.2,-0.008572321289096402,-0.994955721995866
10,0.2,-0.006267476817856269,-0.994943559765358
10,0.2,-0.004582337075061536,-0.994934637698182
10,0.2,-0.003350281728950314,-0.994928098456383
10,0.2,-0.0024494897427831787,-0.994923308813339
10,0.2,-0.001790894165154248,-0.994919802350206
10,0.2,-0.0013093755220788574,-0.994917236200736
10,0.2,-0.0009573230463183821,-0.994915358690317
10,0.2,-0.0006999271023161168,-0.994913985278557
10,0.2,-0.0005117373392823427,-0.994912980756368
10,0.2,-0.00037414625544461,-0.994912246114631
10,0.2,-0.00027354935768325616,-0.994911708881512
10,0.2,-0.00020000000000000004,-0.994911316024274
10,0.2,0.00020000000000000004,0.994911316024272
10,0.2,0.00027354935768325616,0.994911708881513
10,0.2,0.00037414625544461,0.994912246114626
10,0.2,0.0005117373392823427,0.994912980756372
10,0.2,0.0006999271023161168,0.994913985278557
10,0.2,0.0009573230463183821,0.994915358690316
10,0.2,0.0013093755220788574,0.994917236200738
10,0.2,0.001790894165154248,0.994919802350203
10,0.2,0.0024494897427831787,0.994923308813343
10,0.2,0.003350281728950314,0.994928098456379
10,0.2,0.004582337075061536,0.99493463769818
10,0.2,0.006267476817856269,0.994943559765354
10,0.2,0.008572321289096402,0.994955721995861
10,0.2,0.011724764912434108,0.994972280801505
10,0.2,0.016036509553917645,0.994994787965708
10,0.2,0.021933884439777857,0.995025311083421
10,0.2,0.029999999999999995,0.995066578159447
10,0.30000000000000004,-0.029999999999999995,-0.988662647000104
10,0.30000000000000004,-0.021933884439777857,-0.988562028611545
10,0.30000000000000004,-0.016036509553917645,-0.988487475091184
10,0.30000000000000004,-0.011724764912434108,-0.988432427827998
10,0.30000000000000004,-0.008572321289096402,-0.988391888753233
10,0.30000000000000004,-0.006267476817856269,-0.988362091405977
10,0.30000000000000004,-0.004582337075061536,-0.988340220478594
10,0.30000000000000004,-0.003350281728950314,-0.988324184081954
10,0.30000000000000004,-0.0024494897427831787,-0.98831243456028
10,0.30000000000000004,-0.001790894165154248,-0.988303830465832
10,0.30000000000000004,-0.0013093755220788574,-0.988297531772553
10,0.30000000000000004,-0.0009573230463183821,-0.988292921100093
10,0.30000000000000004,-0.0006999271023161168,-0.988289544839
10,0.30000000000000004,-0.0005117373392823427,-0.988287069212882
10,0.30000000000000004,-0.00037414625544461,-0.988285247294915
10,0.30000000000000004,-0.00027354935768325616,-0.988283893721344
10,0.30000000000000004,-0.00020000000000000004,-0.988282864247609
10,0.30000000000000004,0.00020000000000000004,0.988282864247613
10,0.30000000000000004,0.00027354935768325616,0.988283893721344
10,0.30000000000000004,0.00037414625544461,0.988285247294916
10,0.30000000000000004,0.0005117373392823427,0.988287069212885
10,0.30000000000000004,0.0006999271023161168,0.988289544838999
10,0.30000000000000004,0.0009573230463183821,0.988292921100098
10,0.30000000000000004,0.0013093755220788574,0.988297531772553
10,0.30000000000000004,0.001790894165154248,0.988303830465827
10,0.30000000000000004,0.0024494897427831787,0.98831243456028
10,0.30000000000000004,0.003350281728950314,0.988324184081954
10,0.30000000000000004,0.004582337075061536,0.988340220478592
10,0.30000000000000004,0.006267476817856269,0.988362091405976
10,0.30000000000000004,0.008572321289096402,0.988391888753236
10,0.30000000000000004,0.011724764912434108,0.98843242782799
10,0.30000000000000004,0.016036509553917645,0.988487475091181
10,0.30000000000000004,0.021933884439777857,0.988562028611545
10,0.30000000000000004,0.029999999999999995,0.9886626470001
10,0.4,-0.029999999999999995,-0.979210949782482
10,0.4,-0.021933884439777857,-0.979009433124007
10,0.4,-0.016036509553917645,-0.978859671921631
10,0.4,-0.011724764912434108,-0.978748841496605
10,0.4,-0.008572321289096402,-0.978667076846578
10,0.4,-0.006267476817856269,-0.97860688980586
10,0.4,-0.004582337075061536,-0.978562649550772
10,0.4,-0.003350281728950314,-0.978530147185425
10,0.4,-0.0024494897427831787,-0.978506243224326
10,0.4,-0.001790894165154248,-0.978488585898807
10,0.4,-0.0013093755220788574,-0.978475382853328
10,0.4,-0.0009573230463183821,-0.978465204880527
10,0.4,-0.0006999271023161168,-0.978456794375755
10,0.4,-0.0005117373392823427,-0.978448839140401
10,0.4,-0.00037414625544461,-0.978439647875065
10,0.4,-0.00027354935768325616,-0.978426616383728
10,0.4,-0.00020000000000000004,-0.978405283325597
10,0.4,0.00020000000000000004,0.978405283325625
10,0.4,0.00027354935768325616,0.978426616383727
10,0.4,0.00037414625544461,0.978439647875071
10,0.4,0.0005117373392823427,0.978448839140395
10,0.4,0.0006999271023161168,0.978456794375757
10,0.4,0.0009573230463183821,0.978465204880533
10,0.4,0.0013093755220788574,0.97847538285333
10,0.4,0.001790894165154248,0.978488585898808
10,0.4,0.0024494897427831787,0.978506243224328
10,0.4,0.003350281728950314,0.97853014718543
10,0.4,0.004582337075061536,0.97856264955078
10,0.4,0.006267476817856269,0.978606889805861
10,0.4,0.008572321289096402,0.978667076846578
10,0.4,0.011724764912434108,0.9787488414966
10,0.4,0.016036509553917645,0.978859671921626
10,0.4,0.021933884439777857,0.979009433124012
10,0.4,0.029999999999999995,0.979210949782481
10,0.5,-0.029999999999999995,-0.966109729871703
10,0.5,-0.021933884439777857,-0.965737837769956
10,0.5,-0.016036509553917645,-0.965459943303386
