L,g,h,long_mag
3,0.9,0.016036509553917645,0.183154108454011
3,0.9,0.011724764912434108,0.135196800561951
3,0.9,0.008572321289096402,0.0993608988310786
3,0.9,0.006267476817856269,0.0728492215080689
3,0.9,0.004582337075061536,0.0533422812029595
3,0.9,0.003350281728950314,0.0390315163220153
3,0.9,0.0024494897427831787,0.0285493879310032
3,0.9,0.001790894165154248,0.0208781094534058
3,0.9,0.0013093755220788574,0.0152664823156443
3,0.9,0.0009573230463183821,0.0111625106424055
3,0.9,0.0006999271023161168,0.00816152805194442
3,0.9,0.0005117373392823427,0.00596724611782629
3,0.9,0.00037414625544461,0.00436287346881775
3,0.9,0.00027354935768325616,0.00318984257779675
3,0.9,0.00020000000000000004,0.00233219465662998
3,1.0,0.029999999999999995,0.249644165509441
3,1.0,0.021933884439777857,0.185930261082614
3,1.0,0.016036509553917645,0.137330459463509
3,1.0,0.011724764912434108,0.100963279779886
3,1.0,0.008572321289096402,0.0740377295200356
3,1.0,0.006267476817856269,0.054217946141054
3,1.0,0.004582337075061536,0.0396743814979906
3,1.0,0.003350281728950314,0.0290204413835759
3,1.0,0.0024494897427831787,0.0212229161026314
3,1.0,0.001790894165154248,0.0155187392970885
3,1.0,0.0013093755220788574,0.011347005206638
3,1.0,0.0009573230463183821,0.00829644172413296
3,1.0,0.0006999271023161168,0.00606589496278759
3,1.0,0.0005117373392823427,0.00443500225370819
3,1.0,0.00037414625544461,0.00324257950736306
3,1.0,0.00027354935768325616,0.00237075274670523
3,1.0,0.00020000000000000004,0.00173333006867721
4,0.0,0.029999999999999995,1.0
4,0.0,0.021933884439777857,1.0
4,0.0,0.016036509553917645,1.0
4,0.0,0.011724764912434108,1.0
4,0.0,0.008572321289096402,1.0
4,0.0,0.006267476817856269,1.0
4,0.0,0.004582337075061536,1.0
4,0.0,0.003350281728950314,1.0
4,0.0,0.0024494897427831787,1.0
4,0.0,0.001790894165154248,1.0
4,0.0,0.0013093755220788574,1.0
4,0.0,0.0009573230463183821,1.0
4,0.0,0.0006999271023161168,1.0
4,0.0,0.0005117373392823427,1.0
4,0.0,0.00037414625544461,1.0
4,0.0,0.00027354935768325616,1.0
4,0.0,0.00020000000000000004,1.0
4,0.1,0.029999999999999995,0.998781716458777
4,0.1,0.021933884439777857,0.99877183859605
4,0.1,0.016036509553917645,0.998764506075243
4,0.1,0.011724764912434108,0.998759040740662
4,0.1,0.008572321289096402,0.998754905281076
4,0.1,0.006267476817856269,0.998751650589885
4,0.1,0.004582337075061536,0.998748854761233
4,0.1,0.003350281728950314,0.998746040688785
4,0.1,0.0024494897427831787,0.998742547523198
4,0.1,0.001790894165154248,0.998737310266925
4,0.1,0.0013093755220788574,0.99872846288453
4,0.1,0.0009573230463183821,0.998712607617987
4,0.1,0.0006999271023161168,0.99868345729966
4,0.1,0.0005117373392823427,0.998629303726053
4,0.1,0.00037414625544461,0.998528292575403
4,0.1,0.00027354935768325616,0.99833960891474
4,0.1,0.00020000000000000004,0.997987064700409
4,0.2,0.029999999999999995,0.99505835985714
4,0.2,0.021933884439777857,0.995009724294161
4,0.2,0.016036509553917645,0.994965400224036
4,0.2,0.011724764912434108,0.994917063377613
4,0.2,0.008572321289096402,0.994852179259763
4,0.2,0.006267476817856269,0.994749624404262
4,0.2,0.004582337075061536,0.994571662251678
4,0.2,0.003350281728950314,0.994249121287044
4,0.2,0.0024494897427831787,0.993653981988958
4,0.2,0.001790894165154248,0.992548905523813
4,0.2,0.0013093755220788574,0.990495396278582
4,0.2,0.0009573230463183821,0.986690651746019
4,0.2,0.0006999271023161168,0.979691214547879
4,0.2,0.0005117373392823427,0.966988998603139
4,0.2,0.00037414625544461,0.944497498040878
4,0.2,0.00027354935768325616,0.906324727642975
4,0.2,0.00020000000000000004,0.845829795928101
4,0.30000000000000004,0.029999999999999995,0.988458435847975
4,0.30000000000000004,0.021933884439777857,0.98817473605157
4,0.30000000000000004,0.016036509553917645,0.987757523954769
4,0.30000000000000004,0.011724764912434108,0.987062067452443
4,0.30000000000000004,0.008572321289096402,0.985826567953665
4,0.30000000000000004,0.006267476817856269,0.983572727258072
4,0.30000000000000004,0.004582337075061536,0.97943023095151
4,0.30000000000000004,0.003350281728950314,0.971842598213379
4,0.30000000000000004,0.0024494897427831787,0.958125657035503
4,0.30000000000000004,0.001790894165154248,0.933963179443462
4,0.30000000000000004,0.0013093755220788574,0.893285637168912
4,0.30000000000000004,0.0009573230463183821,0.829611205455299
4,0.30000000000000004,0.0006999271023161168,0.739903594387103
4,0.30000000000000004,0.0005117373392823427,0.629233574848676
4,0.30000000000000004,0.00037414625544461,0.510750633418876
4,0.30000000000000004,0.00027354935768325616,0.399050956443516
4,0.30000000000000004,0.00020000000000000004,0.30350050246442
4,0.4,0.029999999999999995,0.977265723333909
4,0.4,0.021933884439777857,0.975327855443489
4,0.4,0.016036509553917645,0.971950277508812
4,0.4,0.011724764912434108,0.965882871605572
4,0.4,0.008572321289096402,0.954943576503902
4,0.4,0.006267476817856269,0.935516928723494
4,0.4,0.004582337075061536,0.902200327294314
4,0.4,0.003350281728950314,0.848420839042595
4,0.4,0.0024494897427831787,0.769281946227797
4,0.4,0.001790894165154248,0.666377873975207
4,0.4,0.0013093755220788574,0.550181751533717
4,0.4,0.0009573230463183821,0.435567998591457
4,0.4,0.0006999271023161168,0.334239015401494
4,0.4,0.0005117373392823427,0.251289317758906
4,0.4,0.00037414625544461,0.186610976722312
4,0.4,0.00027354935768325616,0.137606272221971
4,0.4,0.00020000000000000004,0.101074181413357
4,0.5,0.029999999999999995,0.955355504569562
4,0.5,0.021933884439777857,0.945622056868901
4,0.5,0.016036509553917645,0.928524091242921
4,0.5,0.011724764912434108,0.899108782700833
4,0.5,0.008572321289096402,0.850988945620931
4,0.5,0.006267476817856269,0.778578783573331
4,0.5,0.004582337075061536,0.681631418932675
4,0.5,0.003350281728950314,0.568656060876117
4,0.5,0.0024494897427831787,0.454024630736546
4,0.5,0.001790894165154248,0.350476802397655
4,0.5,0.0013093755220788574,0.26448299390327
4,0.5,0.0009573230463183821,0.196839498742258
4,0.5,0.0006999271023161168,0.145327843770965
4,0.5,0.0005117373392823427,0.106818213124315
4,0.5,0.00037414625544461,0.0783213789493262
4,0.5,0.00027354935768325616,0.0573509701561878
4,0.5,0.00020000000000000004,0.041965460652007
4,0.6000000000000001,0.029999999999999995,0.907807203270404
4,0.6000000000000001,0.021933884439777857,0.874798982561187
4,0.6000000000000001,0.016036509553917645,0.822021125192076
4,0.6000000000000001,0.011724764912434108,0.744749835116086
4,0.6000000000000001,0.008572321289096402,0.644613980069079
4,0.6000000000000001,0.006267476817856269,0.531837055838214
4,0.6000000000000001,0.004582337075061536,0.420816290098229
4,0.6000000000000001,0.003350281728950314,0.322800462535922
4,0.6000000000000001,0.0024494897427831787,0.242634594144952
4,0.6000000000000001,0.001790894165154248,0.180160207321675
4,0.6000000000000001,0.0013093755220788574,0.132839744973054
4,0.6000000000000001,0.0009573230463183821,0.0975691599953587
4,0.6000000000000001,0.0006999271023161168,0.071511894112016
4,0.6000000000000001,0.0005117373392823427,0.0523537123825139
4,0.6000000000000001,0.00037414625544461,0.0383044932272323
4,0.6000000000000001,0.00027354935768325616,0.028016172783383
4,0.6000000000000001,0.00020000000000000004,0.0204876074045491
4,0.7000000000000001,0.029999999999999995,0.814402474121219
4,0.7000000000000001,0.021933884439777857,0.741976856656672
4,0.7000000000000001,0.016036509553917645,0.646564526814907
4,0.7000000000000001,0.011724764912434108,0.537002015792442
4,0.7000000000000001,0.008572321289096402,0.427206559831336
4,0.7000000000000001,0.006267476817856269,0.328942279709589
4,0.7000000000000001,0.004582337075061536,0.247837437711594
4,0.7000000000000001,0.003350281728950314,0.184278825117493
4,0.7000000000000001,0.0024494897427831787,0.135982591412282
4,0.7000000000000001,0.001790894165154248,0.0999203577380783
4,0.7000000000000001,0.0013093755220788574,0.0732522030980087
4,0.7000000000000001,0.0009573230463183821,0.0536345097172574
4,0.7000000000000001,0.0006999271023161168,0.0392442262127849
4,0.7000000000000001,0.0005117373392823427,0.02870453466258
4,0.7000000000000001,0.00037414625544461,0.0209913961748115
4,0.7000000000000001,0.00027354935768325616,0.0153492525907277
4,0.7000000000000001,0.00020000000000000004,0.0112230041438278
4,0.8,0.029999999999999995,0.674108185633899
4,0.8,0.021933884439777857,0.571334988600855
4,0.8,0.016036509553917645,0.462467644945254
4,0.8,0.011724764912434108,0.360607249101605
4,0.8,0.008572321289096402,0.273909755154115
4,0.8,0.006267476817856269,0.20465196603525
4,0.8,0.004582337075061536,0.151431516185004
4,0.8,0.003350281728950314,0.111441220795897
4,0.8,0.0024494897427831787,0.0817657050715956
4,0.8,0.001790894165154248,0.059894696977618
4,0.8,0.0013093755220788574,0.0438352850377761
4,0.8,0.0009573230463183821,0.0320667043287118
4,0.8,0.0006999271023161168,0.0234517355661078
4,0.8,0.0005117373392823427,0.0171489235254698
4,0.8,0.00037414625544461,0.0125391267636124
4,0.8,0.00027354935768325616,0.0091681330349892
4,0.8,0.00020000000000000004,0.00670325174094571
4,0.9,0.029999999999999995,0.520408710931325
4,0.9,0.021933884439777857,0.415247346780643
4,0.9,0.016036509553917645,0.320438549118498
4,0.9,0.011724764912434108,0.241773566127804
4,0.9,0.008572321289096402,0.179921993352879
4,0.9,0.006267476817856269,0.132831237485091
4,0.9,0.004582337075061536,0.097630556315577
4,0.9,0.003350281728950314,0.0715838351727882
4,0.9,0.0024494897427831787,0.0524170172265691
4,0.9,0.001790894165154248,0.0383549899907603
4,0.9,0.0013093755220788574,0.0280547448496166
4,0.9,0.0009573230463183821,0.0205164556250343
4,0.9,0.0006999271023161168,0.0150020643310589
4,0.9,0.0005117373392823427,0.0109691859983868
4,0.9,0.00037414625544461,0.0080201823697249
4,0.9,0.00027354935768325616,0.00586390399150211
4,0.9,0.00020000000000000004,0.00428731694243567
4,1.0,0.029999999999999995,0.388673977360392
4,1.0,0.021933884439777857,0.298560244972629
4,1.0,0.016036509553917645,0.224620345231905
4,1.0,0.011724764912434108,0.166876210378902
4,1.0,0.008572321289096402,0.123083487980727
4,1.0,0.006267476817856269,0.0904189944532993
4,1.0,0.004582337075061536,0.0662775449868122
4,1.0,0.003350281728950314,0.0485241305682216
4,1.0,0.0024494897427831787,0.0355035600201624
4,1.0,0.001790894165154248,0.0259679322511079
4,1.0,0.0013093755220788574,0.0189899237703107
4,1.0,0.0009573230463183821,0.0138856583348825
4,1.0,0.0006999271023161168,0.0101528260644766
4,1.0,0.0005117373392823427,0.00742326962968443
4,1.0,0.00037414625544461,0.00542746475687911
4,1.0,0.00027354935768325616,0.00396821602953745
4,1.0,0.00020000000000000004,0.00290129400733324
5,0.0,0.029999999999999995,1.0
5,0.0,0.021933884439777857,0.999999999999999
5,0.0,0.016036509553917645,1.0
5,0.0,0.011724764912434108,1.0
5,0.0,0.008572321289096402,1.0
5,0.0,0.006267476817856269,1.0
5,0.0,0.004582337075061536,1.0
5,0.0,0.003350281728950314,1.0
5,0.0,0.0024494897427831787,0.999999999999999
5,0.0,0.001790894165154248,1.0
5,0.0,0.0013093755220788574,0.999999999999999
5,0.0,0.0009573230463183821,1.0
5,0.0,0.0006999271023161168,1.0
5,0.0,0.0005117373392823427,1.0
5,0.0,0.00037414625544461,1.0
5,0.0,0.00027354935768325616,0.999999999999999
5,0.0,0.00020000000000000004,1.0
5,0.1,0.029999999999999995,0.99878174898543
5,0.1,0.021933884439777857,0.998771900274633
5,0.1,0.016036509553917645,0.998764622354327
5,0.1,0.011724764912434108,0.998759259213817
5,0.1,0.008572321289096402,0.998755314971353
5,0.1,0.006267476817856269,0.998752418025825
5,0.1,0.004582337075061536,0.998750291464806
5,0.1,0.003350281728950314,0.998748729425538
5,0.1,0.0024494897427831787,0.998747578477401
5,0.1,0.001790894165154248,0.99874672284519
5,0.1,0.0013093755220788574,0.998746072154462
5,0.1,0.0009573230463183821,0.99874555015321
5,0.1,0.0006999271023161168,0.998745082342659
5,0.1,0.0005117373392823427,0.998744579335752
5,0.1,0.00037414625544461,0.99874391053849
5,0.1,0.00027354935768325616,0.998742858467515
5,0.1,0.00020000000000000004,0.998741035907511
5,0.2,0.029999999999999995,0.995066421978005
5,0.2,0.021933884439777857,0.995025011266532
5,0.2,0.016036509553917645,0.994994218588407
5,0.2,0.011724764912434108,0.994971206454656
5,0.2,0.008572321289096402,0.994953702440209
5,0.2,0.006267476817856269,0.994939771560955
5,0.2,0.004582337075061536,0.994927540529236
5,0.2,0.003350281728950314,0.994914810948898
5,0.2,0.0024494897427831787,0.994898440974004
5,0.2,0.001790894165154248,0.994873271772242
5,0.2,0.0013093755220788574,0.994830184159313
5,0.2,0.0009573230463183821,0.994752515099462
5,0.2,0.0006999271023161168,0.994609402513873
5,0.2,0.0005117373392823427,0.994343404656627
5,0.2,0.00037414625544461,0.993847506883617
5,0.2,0.00027354935768325616,0.992922635418349
5,0.2,0.00020000000000000004,0.991199964666459
5,0.30000000000000004,0.029999999999999995,0.988653941891184
5,0.30000000000000004,0.021933884439777857,0.988545309976378
5,0.30000000000000004,0.016036509553917645,0.988455716242465
5,0.30000000000000004,0.011724764912434108,0.988372494325144
5,0.30000000000000004,0.008572321289096402,0.988279222650962
5,0.30000000000000004,0.006267476817856269,0.988150774768714
5,0.30000000000000004,0.004582337075061536,0.987944415694106
5,0.30000000000000004,0.003350281728950314,0.987583514685316
5,0.30000000000000004,0.0024494897427831787,0.986927574210611
5,0.30000000000000004,0.001790894165154248,0.985717231607833
5,0.30000000000000004,0.0013093755220788574,0.983474536147162
5,0.30000000000000004,0.0009573230463183821,0.979326780880321
5,0.30000000000000004,0.0006999271023161168,0.971711282846573
5,0.30000000000000004,0.0005117373392823427,0.957932769886347
5,0.30000000000000004,0.00037414625544461,0.933659769280085
5,0.30000000000000004,0.00027354935768325616,0.892810693905434
5,0.30000000000000004,0.00020000000000000004,0.828914032505365
5,0.4,0.029999999999999995,0.979063919155749
5,0.4,0.021933884439777857,0.978726914176778
5,0.4,0.016036509553917645,0.978322959339003
5,0.4,0.011724764912434108,0.977736413600722
5,0.4,0.008572321289096402,0.976766006046424
5,0.4,0.006267476817856269,0.975049456162493
5,0.4,0.004582337075061536,0.971928774964647
5,0.4,0.003350281728950314,0.966218198552561
5,0.4,0.0024494897427831787,0.955833945849577
5,0.4,0.001790894165154248,0.937297847685464
5,0.4,0.0013093755220788574,0.905351377114671
5,0.4,0.0009573230463183821,0.853449891802515
5,0.4,0.0006999271023161168,0.776400768648172
5,0.4,0.0005117373392823427,0.675125337480288
5,0.4,0.00037414625544461,0.559464335448083
5,0.4,0.00027354935768325616,0.444233140884307
5,0.4,0.00020000000000000004,0.341590857248897
5,0.5,0.029999999999999995,0.964833429417762
5,0.5,0.021933884439777857,0.963287181184854
5,0.5,0.016036509553917645,0.960815745420708
5,0.5,0.011724764912434108,0.956538923976296
5,0.5,0.008572321289096402,0.948903335660961
5,0.5,0.006267476817856269,0.935247802519413
5,0.5,0.004582337075061536,0.911311819501525
5,0.5,0.003350281728950314,0.871133656456882
5,0.5,0.0024494897427831787,0.808403884588388
5,0.5,0.001790894165154248,0.720280779804337
5,0.5,0.0013093755220788574,0.611905431260404
5,0.5,0.0009573230463183821,0.496225426728448
5,0.5,0.0006999271023161168,0.387433265550558
5,0.5,0.0005117373392823427,0.294529787266944
5,0.5,0.00037414625544461,0.220166172569373
5,0.5,0.00027354935768325616,0.162956485566819
5,0.5,0.00020000000000000004,0.119941062304514
5,0.6000000000000001,0.029999999999999995,0.941221202511446
5,0.6000000000000001,0.021933884439777857,0.934079339528395
5,0.6000000000000001,0.016036509553917645,0.921773357155798
5,0.6000000000000001,0.011724764912434108,0.90043757889382
5,0.6000000000000001,0.008572321289096402,0.864491023820129
5,0.6000000000000001,0.006267476817856269,0.807577159052634
5,0.6000000000000001,0.004582337075061536,0.72583183533076
5,0.6000000000000001,0.003350281728950314,0.622532340338742
5,0.6000000000000001,0.0024494897427831787,0.509226761363988
5,0.6000000000000001,0.001790894165154248,0.400213002045922
5,0.6000000000000001,0.0013093755220788574,0.305584705777265
5,0.6000000000000001,0.0009573230463183821,0.229041512053935
5,0.6000000000000001,0.0006999271023161168,0.169786497244703
5,0.6000000000000001,0.0005117373392823427,0.125075174518664
5,0.6000000000000001,0.00037414625544461,0.0918196899422846
5,0.6000000000000001,0.00027354935768325616,0.0672794522554381
5,0.6000000000000001,0.00020000000000000004,0.0492478788909321
5,0.7000000000000001,0.029999999999999995,0.895803246354616
5,0.7000000000000001,0.021933884439777857,0.870380820285786
5,0.7000000000000001,0.016036509553917645,0.828871322524054
5,0.7000000000000001,0.011724764912434108,0.765354461097478
5,0.7000000000000001,0.008572321289096402,0.6778227777392
5,0.7000000000000001,0.006267476817856269,0.57224577170435
5,0.7000000000000001,0.004582337075061536,0.461548403825337
5,0.7000000000000001,0.003350281728950314,0.358913948323
5,0.7000000000000001,0.0024494897427831787,0.272134217927767
5,0.7000000000000001,0.001790894165154248,0.203104658290604
5,0.7000000000000001,0.0013093755220788574,0.15019314307282
5,0.7000000000000001,0.0009573230463183821,0.11049172044282
5,0.7000000000000001,0.0006999271023161168,0.0810537737076394
5,0.7000000000000001,0.0005117373392823427,0.0593671502287639
5,0.7000000000000001,0.00037414625544461,0.0434468090179191
5,0.7000000000000001,0.00027354935768325616,0.0317815903328077
5,0.7000000000000001,0.00020000000000000004,0.0232428542143873
5,0.8,0.029999999999999995,0.808118357903931
5,0.8,0.021933884439777857,0.746657079877444
5,0.8,0.016036509553917645,0.662133264725078
5,0.8,0.011724764912434108,0.559916166774762
5,0.8,0.008572321289096402,0.452296862967884
5,0.8,0.006267476817856269,0.352131874602812
5,0.8,0.004582337075061536,0.267199344928148
5,0.8,0.003350281728950314,0.199515297820947
5,0.8,0.0024494897427831787,0.147578585112525
5,0.8,0.001790894165154248,0.108584513807076
5,0.8,0.0013093755220788574,0.0796611952913762
5,0.8,0.0009573230463183821,0.058349740379818
5,0.8,0.0006999271023161168,0.0427032478124472
5,0.8,0.0005117373392823427,0.031238068174932
5,0.8,0.00037414625544461,0.0228455152678745
5,0.8,0.00027354935768325616,0.0167055493350299
5,0.8,0.00020000000000000004,0.0122149046901409
5,0.9,0.029999999999999995,0.670387206661466
5,0.9,0.021933884439777857,0.575526076967834
5,0.9,0.016036509553917645,0.471419818906546
5,0.9,0.011724764912434108,0.370961931294909
5,0.9,0.008572321289096402,0.283506738466353
5,0.9,0.006267476817856269,0.21261624496977
5,0.9,0.004582337075061536,0.157664126214756
5,0.9,0.003350281728950314,0.116167324686659
5,0.9,0.0024494897427831787,0.0852892747747981
5,0.9,0.001790894165154248,0.0624979642755797
5,0.9,0.0013093755220788574,0.0457492875157333
5,0.9,0.0009573230463183821,0.0334702803871805
5,0.9,0.0006999271023161168,0.0244795740153833
5,0.9,0.0005117373392823427,0.0179010493537923
5,0.9,0.00037414625544461,0.0130892795471836
5,0.9,0.00027354935768325616,0.00957046425204056
5,0.9,0.00020000000000000004,0.00699744638008742
5,1.0,0.029999999999999995,0.512881569832036
5,1.0,0.021933884439777857,0.412113726811691
5,1.0,0.016036509553917645,0.319661448302555
5,1.0,0.011724764912434108,0.241992857332852
5,1.0,0.008572321289096402,0.180444048685462
5,1.0,0.006267476817856269,0.133367508032144
5,1.0,0.004582337075061536,0.0980860667186224
5,1.0,0.003350281728950314,0.0719423216853822
5,1.0,0.0024494897427831787,0.0526892051804577
5,1.0,0.001790894165154248,0.0385579672360593
5,1.0,0.0013093755220788574,0.0282047064088531
5,1.0,0.0009573230463183821,0.0206267075288437
5,1.0,0.0006999271023161168,0.0150829116585046
5,1.0,0.0005117373392823427,0.0110283892931828
5,1.0,0.00037414625544461,0.00806350417096413
5,1.0,0.00027354935768325616,0.005895592115788
5,1.0,0.00020000000000000004,0.00431049064515765
6,0.0,0.029999999999999995,0.999999999999999
6,0.0,0.021933884439777857,1.0
6,0.0,0.016036509553917645,1.0
6,0.0,0.011724764912434108,1.0
6,0.0,0.008572321289096402,1.0
